objective,main_objective,grad_norm,infidelity,generalized_infidelity,tracking_objective,norm_objective,guard_penalty,ridge_penalty,avg_state_length,elapsed_time,alg_mod,iter_count,obj_value,inf_pr,inf_du,mu,d_norm,regularization_size,alpha_du,alpha_pr,ls_trials
0.9495072910940457,0.9494266832031635,23.982534446813176,0.9494266833911149,0.9494266832031635,3.5129481215747718,1.9999999996240971,8.053404734611338e-5,7.384353618602489e-8,0.9999999999060244,57.46274709701538,0.0,0.0,0.9495072910940457,0.0,3.828569927103777,1.0,0.0,0.0,0.0,0.0,0.0
0.8374073787953802,0.8373199895367701,40.37591691876897,0.8373199900539973,0.8373199895367701,3.1634619740127885,1.9999999989655457,8.732003131961492e-5,6.922729047596335e-8,0.9999999997413864,141.92320919036865,0.0,1.0,0.8374073787953802,0.0,8.941650050857593,0.11512032963136427,0.09872323018271227,0.0,1.0,0.016528278919038155,6.0
0.6877960956143857,0.6877242038986998,33.4946589215989,0.6877242041678403,0.6877242038986998,3.0020653376145643,1.999999999461719,7.18215103382006e-5,7.020534764343378e-8,0.9999999998654296,183.44701218605042,0.0,2.0,0.6877960956143857,0.0,7.204400343739172,0.003911880194434351,0.0009786328086662398,0.0,1.0,1.0,1.0
0.6160405560574972,0.615957432944922,36.113524220019045,0.6159574332857449,0.615957432944922,3.13966144553684,1.9999999993183541,8.304898731701776e-5,7.412525819702372e-8,0.9999999998295884,245.59832000732422,0.0,3.0,0.6160405560574972,0.0,6.100860823255181,0.00033040451195267645,0.0052489366737110575,0.0,1.0,0.25,3.0
0.5540311098781483,0.553936740853367,21.35754683338358,0.553936741152672,0.553936740853367,2.5911140632624496,1.99999999940139,9.429344410913745e-5,7.558067220437016e-8,0.9999999998503475,287.2011971473694,0.0,4.0,0.5540311098781483,0.0,3.9941342331178475,1.4623553797561034e-5,0.0007118638271566473,0.0,1.0,1.0,1.0
0.5308932024706488,0.5307934098001743,17.719246215208845,0.5307934100701612,0.5307934098001743,2.343346591184431,1.9999999994600262,9.971597606313314e-5,7.669441129143645e-8,0.9999999998650065,342.4806351661682,0.0,5.0,0.5308932024706488,0.0,2.7383320259299397,5.021437656545554e-7,0.0011968935839481566,0.0,1.0,0.5,2.0
0.5176888135884905,0.5175879679754224,14.582977039622387,0.5175879682646293,0.5175879679754224,2.1314465151105337,1.9999999994215862,0.00010076894652975596,7.666653832314114e-8,0.9999999998553967,397.7347249984741,0.0,6.0,0.5176888135884905,0.0,2.2688278988211286,1.4793082555360211e-8,0.0008601549593928864,0.0,1.0,0.5,2.0
0.5068973772181986,0.5067920439538237,8.16070706433049,0.5067920442249388,0.5067920439538237,2.119689142653095,1.9999999994577697,0.00010525595352065041,7.731085423950838e-8,0.9999999998644424,439.40424609184265,0.0,7.0,0.5068973772181986,0.0,1.475081020330707,3.2664628576106334e-10,0.000262672278585636,0.0,1.0,1.0,1.0
0.49651562549301637,0.49641414015121543,8.724383273835988,0.4964141403436533,0.49641414015121543,2.2365916389428313,1.9999999996151243,0.00010140800919974612,7.733260122803595e-8,0.9999999999037812,481.0571491718292,0.0,8.0,0.49651562549301637,0.0,1.6255561742874802,1.0e-11,0.00036314318918790044,0.0,1.0,1.0,1.0
0.47511236620615865,0.4749977505547256,25.44857116745425,0.4749977505854992,0.4749977505547256,2.900853361868949,1.9999999999384528,0.00011453544355220092,8.0207880812991e-8,0.9999999999846132,536.2617421150208,0.0,9.0,0.47511236620615865,0.0,4.1444730568126955,1.0e-11,0.0031853573850119904,0.0,1.0,0.5,2.0
0.473596463325931,0.4734870325840699,37.159387263627025,0.47348703264309466,0.4734870325840699,3.4288978272388513,1.9999999998819504,0.00010934534022059504,8.540164055333e-8,0.9999999999704876,598.4908821582794,0.0,10.0,0.473596463325931,0.0,7.016192343919183,1.0e-11,0.0052432940575929616,0.0,1.0,0.25,3.0
0.4525499658080933,0.4524017431971775,39.11603874255393,0.4524017433440005,0.4524017431971775,4.20730598015953,1.999999999706354,0.00014813044289512282,9.216802063608947e-8,0.9999999999265885,653.9836480617523,0.0,11.0,0.4525499658080933,0.0,7.238564895535398,1.0e-11,0.0024936681658048695,0.0,1.0,0.5,2.0
0.3719465410689338,0.37176331614876057,43.73150426795044,0.3717633165573522,0.37176331614876057,6.504399303638811,1.9999999991828168,0.00018311402989164603,1.1089028164320698e-7,0.9999999997957043,695.8506331443787,0.0,12.0,0.3719465410689338,0.0,8.603218791803071,1.0e-11,0.0023928256021159035,0.0,1.0,1.0,1.0
0.3339508620304376,0.3337531275740798,43.92718427346326,0.3337531281004117,0.3337531275740798,7.257432230994094,1.9999999989473363,0.0001976055607841175,1.288955736540229e-7,0.9999999997368341,758.9512012004852,0.0,13.0,0.3339508620304376,0.0,8.287077228474214,1.0e-11,0.006159891383690923,0.0,1.0,0.25,3.0
0.30252507509733084,0.30233748529778903,47.65036833896713,0.3023374856599764,0.30233748529778903,7.329875058945293,1.9999999992756252,0.00018746211821447505,1.2768132731826383e-7,0.9999999998189062,821.7513041496277,0.0,14.0,0.30252507509733084,0.0,9.616782857776712,1.0e-11,0.0045771696610501685,0.0,1.0,0.25,3.0
0.28301326076098327,0.28282149927454225,70.61183131966314,0.28282149981306837,0.28282149927454225,6.760870988890124,1.9999999989229478,0.00019162612259323295,1.353638477830422e-7,0.9999999997307369,863.7044541835785,0.0,15.0,0.28301326076098327,0.0,12.134073427749458,1.0e-11,0.0016135492451357523,0.0,1.0,1.0,1.0
0.22527177202814644,0.2250656598220897,37.34674444430055,0.22506566018001295,0.2250656598220897,6.879758563435339,1.9999999992841535,0.00020597655832937885,1.3564772734450327e-7,0.9999999998210384,905.7807941436768,0.0,16.0,0.22527177202814644,0.0,6.644202682368333,1.0e-11,0.0006071890915670488,0.0,1.0,1.0,1.0
0.19002694020610617,0.18981744185250315,22.177490175886614,0.18981744220956975,0.18981744185250315,6.9885160120568495,1.9999999992858668,0.00020936512977019794,1.3322383279227367e-7,0.9999999998214667,947.8162200450897,0.0,17.0,0.19002694020610617,0.0,4.204571963718497,1.0000000000000001e-11,0.0006193871525230967,0.0,1.0,1.0,1.0
0.18691877155806172,0.186672025795369,43.64043092209677,0.18667202609842282,0.186672025795369,5.1256240532882815,1.9999999993938924,0.0002465958331645764,1.499295281157163e-7,0.9999999998484732,989.7169210910797,0.0,18.0,0.18691877155806172,0.0,6.766720769501217,1.0e-11,0.0009879245060839524,0.0,1.0,1.0,1.0
0.16088208234908447,0.16059347909616206,41.810260732951654,0.16059347932715196,0.16059347909616206,4.603346093006336,1.9999999995380202,0.00028845261514009427,1.5063778230909776e-7,0.999999999884505,1031.6127281188965,0.0,19.0,0.16088208234908447,0.0,6.8420640300058935,1.0e-11,0.001014263066193973,0.0,1.0,1.0,1.0
0.12679822330781504,0.1265217341873237,26.903440298966768,0.12652173442779446,0.1265217341873237,4.51679296902541,1.9999999995190585,0.00027633695500008375,1.5216549124119946e-7,0.9999999998797646,1073.5266032218933,0.0,20.0,0.12679822330781504,0.0,4.93499090782513,1.0000000000000001e-11,0.0005472754843717855,0.0,1.0,1.0,1.0
0.10552606798253741,0.10519278041341751,24.992250933820646,0.10519278066126747,0.10519278041341751,2.845970268768224,1.9999999995043,0.00033312401560234696,1.6355351756508104e-7,0.999999999876075,1115.4726581573486,0.0,21.0,0.10552606798253741,0.0,3.88246541023617,1.0000000000000001e-11,0.0006671298958626528,0.0,1.0,1.0,1.0
0.09353077906332818,0.0931954152517479,25.373155266943158,0.09319541542826826,0.0931954152517479,2.206295112657231,1.9999999996469593,0.0003351984448146826,1.6536676560363143e-7,0.9999999999117399,1171.21742105484,0.0,22.0,0.09353077906332818,0.0,4.154775578816485,1.0e-11,0.000965449420872637,0.0,1.0,0.5,2.0
0.07998771505556448,0.07958271877982093,25.634243507362644,0.07958271890008362,0.07958271877982093,1.6362261296491443,1.9999999997594746,0.0004048264107512294,1.698649923184924e-7,0.9999999999398687,1213.2002141475677,0.0,23.0,0.07998771505556448,0.0,3.748102679744818,1.0e-11,0.0007842757819485408,0.0,1.0,1.0,1.0
0.0782290757165812,0.07765614619341421,26.35533653652612,0.07765614628641071,0.07765614619341421,0.36201928541141903,1.999999999814007,0.0005727390231809541,1.9049998603248098e-7,0.9999999999535016,1255.1828022003174,0.0,24.0,0.0782290757165812,0.0,4.991735620924495,1.0e-11,0.0014879477325080545,0.0,1.0,1.0,1.0
0.07084170331866164,0.0703454296603091,31.486233845362346,0.07034542974478508,0.0703454296603091,0.6233563634300492,1.999999999831048,0.0004960890487778636,1.8460957468573222e-7,0.999999999957762,1310.9835290908813,0.0,25.0,0.07084170331866164,0.0,4.631457508263523,1.0e-11,0.0007125345823434496,0.0,1.0,0.5,2.0
0.06042755360032591,0.059990727007968814,16.829117963987827,0.059990727110944,0.059990727007968814,0.7036521854490592,1.9999999997940496,0.00043664596545728507,1.8062689981544897e-7,0.9999999999485124,1352.8193771839142,0.0,26.0,0.06042755360032591,0.0,3.3840883657773495,1.0e-11,0.0006177778930550406,0.0,1.0,1.0,1.0
0.05463378791540073,0.05420678220811259,6.605340624061753,0.054206782310224244,0.05420678220811259,0.7332027832973789,1.9999999997957767,0.00042682536782066773,1.80339467471366e-7,0.9999999999489442,1394.6396811008453,0.0,27.0,0.05463378791540073,0.0,1.0932976048458627,1.0e-11,0.00025053457210604923,0.0,1.0,1.0,1.0
0.052988704843646345,0.05251268389530783,5.340001093619484,0.052512683981468244,0.05251268389530783,0.5411877366117631,1.9999999998276792,0.0004758366222744586,1.8432606404994347e-7,0.9999999999569198,1436.4739022254944,0.0,28.0,0.052988704843646345,0.0,0.9345238525114695,1.0e-11,0.00023920603108178396,0.0,1.0,1.0,1.0
0.04969129636782308,0.04923323940212121,8.026612876696673,0.04923323948330871,0.04923323940212121,0.4719478513136717,1.999999999837625,0.000457871207315198,1.8575838667301631e-7,0.9999999999594061,1478.3548641204834,0.0,29.0,0.04969129636782308,0.0,1.5433047228159147,1.0e-11,0.0005317571998372857,0.0,1.0,1.0,1.0
0.04958792635202302,0.04915895461474773,15.520695398747685,0.049158954692922086,0.04915895461474773,0.3021376091883608,1.9999999998436513,0.000428779630533658,1.9210674163531757e-7,0.9999999999609127,1534.1726341247559,0.0,30.0,0.04958792635202302,0.0,3.124056925384262,1.0e-11,0.002885673340206459,0.0,1.0,0.5,2.0
0.04505661338465305,0.04465688489557529,16.044523179767793,0.044656884943669484,0.04465688489557529,0.19929445452251773,1.9999999999038116,0.00039953107290724465,1.9741617051295157e-7,0.9999999999759529,1589.981103181839,0.0,31.0,0.04505661338465305,0.0,2.9228164563303927,1.0e-11,0.0024087077352538304,0.0,1.0,0.5,2.0
0.04059312340118174,0.04017947857754178,19.781116843969464,0.04017947860013438,0.04017947857754178,0.0999271932913918,1.9999999999548148,0.0004134391760624409,2.0564757751237551e-7,0.9999999999887038,1645.772779226303,0.0,32.0,0.04059312340118174,0.0,3.22151167905782,1.0e-11,0.0022462228827792308,0.0,1.0,0.5,2.0
0.03462685619074696,0.03427700052660565,13.321318078664701,0.03427700053846594,0.03427700052660565,0.11649511936526794,1.9999999999762794,0.00034965026162060134,2.0540252070903456e-7,0.9999999999940699,1708.4018251895905,0.0,33.0,0.03462685619074696,0.0,1.8066522429461926,1.0e-11,0.0013767768771766936,0.0,1.0,0.25,3.0
0.029049182768791544,0.028709559720438427,8.027823836786101,0.028709559736699863,0.028709559720438427,0.16341261093010706,1.9999999999674771,0.0003394209333652662,2.0211498784994522e-7,0.9999999999918693,1750.1135041713715,0.0,34.0,0.029049182768791544,0.0,1.6020573791182038,1.0e-11,0.0003887756681665682,0.0,1.0,1.0,1.0
