objective,main_objective,grad_norm,infidelity,generalized_infidelity,tracking_objective,norm_objective,guard_penalty,ridge_penalty,avg_state_length,elapsed_time,alg_mod,iter_count,obj_value,inf_pr,inf_du,mu,d_norm,regularization_size,alpha_du,alpha_pr,ls_trials
0.9610027427278798,0.9608884077216884,24.420061293459625,0.9608884084654723,0.9608884077216884,3.671601085365192,1.9999999985124322,0.00011425501313714863,7.999305423621885e-8,0.999999999628108,99.25931787490845,0.0,0.0,0.9610027427278798,0.0,4.2641210060379215,1.0,0.0,0.0,0.0,0.0,0.0
0.8877884511774824,0.8876561866075461,43.74126185385182,0.8876561876349782,0.8876561866075461,3.0336029024972566,1.9999999979451357,0.00013218901987640006,7.55500598237896e-8,0.9999999994862839,233.4038529396057,0.0,1.0,0.8877884511774824,0.0,11.110187492792097,0.11512032963136427,0.11130750712037685,0.0,1.0,0.029731176062395316,5.0
0.6214140633776788,0.6212953719885604,29.754681541011525,0.6212953723717763,0.6212953719885604,2.0153448595438372,1.9999999992335682,0.0001186146547907463,7.673432756609742e-8,0.9999999998083919,313.27267503738403,0.0,2.0,0.6214140633776788,0.0,4.686084436084461,0.009289843721264282,0.0016613921617361419,0.0,1.0,1.0,1.0
0.5806016101750633,0.5805063618900925,28.35100983791977,0.5805063620795827,0.5805063618900925,1.8118380979089634,1.9999999996210196,9.51718003955386e-5,7.64845752516868e-8,0.9999999999052548,396.45166301727295,0.0,3.0,0.5806016101750633,0.0,6.059502044252905,0.0002605616653562858,0.0007516842147660194,0.0,1.0,1.0,1.0
0.5513027262157857,0.5512073915168503,19.082391602183304,0.5512073917133009,0.5512073915168503,1.6671212710735372,1.9999999996070987,9.525847153256536e-5,7.622740286910593e-8,0.9999999999017747,474.8263030052185,0.0,4.0,0.5513027262157857,0.0,3.0867967271108387,8.890074990115103e-6,0.0005742657388540646,0.0,1.0,1.0,1.0
0.5312680397090079,0.5311695431566419,14.204106297338308,0.5311695432863772,0.5311695431566419,1.553569940218298,1.9999999997405293,9.841946492300105e-5,7.708744309157605e-8,0.9999999999351323,556.0110130310059,0.0,5.0,0.5312680397090079,0.0,2.25681618617887,1.869194569477475e-7,0.0004465528693309486,0.0,1.0,1.0,1.0
0.51409438676199,0.5139961011017702,9.00782408584618,0.513996101174641,0.5139961011017702,1.4045876312980659,1.9999999998542584,9.820679989967852e-5,7.886032011601503e-8,0.9999999999635647,638.4117588996887,0.0,6.0,0.51409438676199,0.0,1.3328705417765179,3.9599585037558065e-9,0.000614507234138029,0.0,1.0,1.0,1.0
0.504762043944239,0.5046699575397079,12.456698244807306,0.5046699575877588,0.5046699575397079,1.3745148711411612,1.9999999999038982,9.200593469578079e-5,8.046983528685048e-8,0.9999999999759746,722.9965660572052,0.0,7.0,0.504762043944239,0.0,2.0489777727786107,9.442116953445471e-11,0.0009924438249694705,0.0,1.0,1.0,1.0
0.5030597317145147,0.5029614631138188,9.458259797670474,0.5029614631612938,0.5029614631138188,1.406011122497414,1.9999999999050502,9.818744294952969e-5,8.115774634583735e-8,0.9999999999762625,817.7725169658661,0.0,8.0,0.5030597317145147,0.0,2.2684187584385227,1.0e-11,0.0009338224291283824,0.0,1.0,0.5,2.0
0.4977925745792727,0.4976994608405312,4.4703652683016,0.4976994608740426,0.4976994608405312,1.4198804015514757,1.9999999999329772,9.303380926358947e-5,7.992947792727517e-8,0.9999999999832443,898.0519189834595,0.0,9.0,0.4977925745792727,0.0,0.7268588769744244,1.0e-11,0.0004377928706410974,0.0,1.0,1.0,1.0
0.4965697248113427,0.4964771420049897,3.1052585031806252,0.4964771420345854,0.4964771420049897,1.410877505188185,1.9999999999408087,9.250293228244951e-5,7.987407054979108e-8,0.9999999999852022,1000.8640739917755,0.0,10.0,0.4965697248113427,0.0,0.5030789128426263,1.0e-11,0.00022860730027450527,0.0,1.0,0.5,2.0
0.49509952418994674,0.49500618805557517,2.657090258643939,0.4950061880808623,0.49500618805557517,1.4075845935301798,1.9999999999494258,9.325587348932609e-5,8.026088224102973e-8,0.9999999999873564,1079.930312871933,0.0,11.0,0.49509952418994674,0.0,0.5759542338693002,1.0e-11,0.00016984891675570776,0.0,1.0,1.0,1.0
0.4905753748767925,0.49048102827619344,7.217144602026237,0.49048102829491624,0.49048102827619344,1.539899583359902,1.9999999999625544,9.42646767529704e-5,8.192384604822866e-8,0.9999999999906386,1180.9071638584137,0.0,12.0,0.4905753748767925,0.0,1.4921122312026531,1.0e-11,0.0015911761467319542,0.0,1.0,0.5,2.0
