objective,main_objective,grad_norm,infidelity,generalized_infidelity,tracking_objective,norm_objective,guard_penalty,ridge_penalty,avg_state_length,elapsed_time,alg_mod,iter_count,obj_value,inf_pr,inf_du,mu,d_norm,regularization_size,alpha_du,alpha_pr,ls_trials
0.8920383585019198,0.8919732701143255,34.545388711890084,0.8919732704097727,0.8919732701143255,3.7378535049489887,1.9999999994091056,6.501392242425301e-5,7.446517008260687e-8,0.9999999998522764,129.17261481285095,0.0,0.0,0.8920383585019198,0.0,6.17580408187022,1.0,0.0,0.0,0.0,0.0,0.0
0.664221412237089,0.6641785586158728,36.850552553984926,0.6641785588108589,0.6641785586158728,3.463402217994034,1.999999999610028,4.278234757932803e-5,7.12736367484928e-8,0.999999999902507,286.55869793891907,0.0,1.0,0.664221412237089,0.0,9.181590843386214,0.15536690052180438,0.151074343640755,0.0,1.0,0.010291180697403276,6.0
0.6557011247788193,0.6556571945243586,49.18682593520434,0.6556571946550149,0.6556571945243586,3.581132580198691,1.9999999997386873,4.3856674262042157e-5,7.358019867048406e-8,0.9999999999346718,372.8481960296631,0.0,2.0,0.6557011247788193,0.0,6.359100031958004,0.005280391177393602,0.0018670366497591051,0.0,1.0,1.0,1.0
0.5663259156249308,0.5662789064109526,29.358197219555073,0.5662789065264375,0.5662789064109526,3.5035318097608683,1.99999999976903,4.6935156276113676e-5,7.405770219028187e-8,0.9999999999422575,461.03858184814453,0.0,3.0,0.5663259156249308,0.0,4.855123246600775,0.00034604390342344703,0.0007895885782506164,0.0,1.0,1.0,1.0
0.5395271772644428,0.5394853763860123,22.99960229959538,0.5394853764959502,0.5394853763860123,3.4083674938796014,1.9999999997801243,4.172719648695713e-5,7.36819434556175e-8,0.9999999999450311,548.9252059459686,0.0,4.0,0.5395271772644428,0.0,3.9798744270394155,7.228011883703357e-6,0.0004551054148773248,0.0,1.0,1.0,1.0
0.5181038735750088,0.5180630968714919,12.962807520329891,0.5180630969515401,0.5180630968714919,3.431797114286318,1.9999999998399036,4.070259598931652e-5,7.410752756381277e-8,0.9999999999599759,636.9244339466095,0.0,5.0,0.5181038735750088,0.0,2.063005698832138,1.5170989262717507e-7,0.00023725071148840516,0.0,1.0,1.0,1.0
0.4835052632676875,0.48346097443367786,15.78357007237328,0.4834609744945405,0.48346097443367786,3.6838570406417857,1.9999999998782747,4.4212429815737854e-5,7.640419394106876e-8,0.9999999999695687,723.8039078712463,0.0,6.0,0.4835052632676875,0.0,2.554835674103906,4.438413905029526e-9,0.0009200366003410897,0.0,1.0,1.0,1.0
0.4781050856667303,0.47806380994055775,33.79440905898121,0.47806381003935317,0.47806380994055775,4.053132603453041,1.9999999998024092,4.119773598041815e-5,7.799019212967135e-8,0.9999999999506022,831.0119659900665,0.0,7.0,0.4781050856667303,0.0,4.395906760519598,1.6328608963590683e-10,0.0013754811418275174,0.0,1.0,0.5,2.0
0.4347364235959665,0.4346914368911128,42.46087069573865,0.43469143705123714,0.4346914368911128,4.8070302397483005,1.9999999996797513,4.490234727114008e-5,8.435758260200266e-8,0.9999999999199378,918.4237298965454,0.0,8.0,0.4347364235959665,0.0,7.522198008197101,1.0e-11,0.0015303952601141626,0.0,1.0,1.0,1.0
0.4065171069462422,0.40647120617638954,47.53866253013569,0.40647120641584933,0.40647120617638954,6.0699254975673504,1.9999999995210804,4.580576049889503e-5,9.500935376234017e-8,0.9999999998802701,1040.7307670116425,0.0,9.0,0.4065171069462422,0.0,8.952711965173966,1.0e-11,0.007258513701048953,0.0,1.0,0.25,3.0
