objective,main_objective,grad_norm,infidelity,generalized_infidelity,tracking_objective,norm_objective,guard_penalty,ridge_penalty,avg_state_length,elapsed_time,alg_mod,iter_count,obj_value,inf_pr,inf_du,mu,d_norm,regularization_size,alpha_du,alpha_pr,ls_trials
0.961002741489414,0.9608884064660659,24.420061533679867,0.9608884074260464,0.9608884064660659,3.671601046143415,1.999999998080039,0.00011425503029378095,7.999305423621885e-8,0.9999999995200097,301.5954010486603,0.0,0.0,0.961002741489414,0.0,4.264121095358329,1.0,0.0,0.0,0.0,0.0,0.0
0.887788434168121,0.8876561696986581,43.74126434714318,0.8876561715290535,0.8876561696986581,3.0336027527672296,1.9999999963392092,0.00013218891940269242,7.555006020212941e-8,0.9999999990848022,876.7847020626068,0.0,1.0,0.887788434168121,0.0,11.110188078706125,0.11512032963136427,0.11130750936258453,0.0,1.0,0.029731175444452647,5.0
0.6214140551385577,0.621295363909808,29.754681513305457,0.6212953643386399,0.621295363909808,2.0153447554221544,1.9999999991423363,0.00011861449442194502,7.673432776325257e-8,0.9999999997855842,1150.0355570316315,0.0,2.0,0.6214140551385577,0.0,4.686084289316482,0.009289843721409681,0.0016613921714504494,0.0,1.0,1.0,1.0
0.5806015925439483,0.5805063444028815,28.351004189983485,0.5805063446383154,0.5805063444028815,1.811837967172439,1.9999999995291322,9.517165649135063e-5,7.648457540731785e-8,0.9999999998822829,1425.646760225296,0.0,3.0,0.5806015925439483,0.0,6.059500996773131,0.00026056166535971587,0.000751684056183952,0.0,1.0,1.0,1.0
0.5513027081291275,0.5512073735544936,19.082385126565736,0.5512073738053771,0.5512073735544936,1.6671211532809693,1.999999999498233,9.525834723065225e-5,7.622740322374487e-8,0.9999999998745583,1697.0827701091766,0.0,4.0,0.5513027081291275,0.0,3.0867956353766353,8.890074954658165e-6,0.0005742656643686897,0.0,1.0,1.0,1.0
0.5312680245664196,0.5311695281063197,14.204105814269976,0.5311695282456804,0.5311695281063197,1.5535697941266846,1.9999999997212785,9.841937265619995e-5,7.708744372765383e-8,0.9999999999303196,1962.565511226654,0.0,5.0,0.5312680245664196,0.0,2.256816601269745,1.8691945709938507e-7,0.0004465530993294689,0.0,1.0,1.0,1.0
0.5140943756324694,0.5139960900283439,9.007830553876314,0.5139960901326474,0.5139960900283439,1.4045874326247407,1.999999999791393,9.820674380307148e-5,7.886032235612011e-8,0.9999999999478482,2220.9087381362915,0.0,6.0,0.5140943756324694,0.0,1.3328715968483464,3.959958536741028e-9,0.0006145076246114891,0.0,1.0,1.0,1.0
0.5047620322091311,0.5046699457635311,12.456691739012694,0.5046699458693529,0.5046699457635311,1.3745147677789016,1.9999999997883564,9.20059757656726e-5,8.046983431267124e-8,0.9999999999470892,2467.2124860286713,0.0,7.0,0.5047620322091311,0.0,2.0489752473863643,9.442117184058597e-11,0.0009924427067129992,0.0,1.0,1.0,1.0
0.5030597123380738,0.5029614437219235,9.458247125614575,0.5029614438404179,0.5029614437219235,1.4060110385737439,1.9999999997630113,9.818745840770973e-5,8.115774252043717e-8,0.9999999999407528,2787.0971581935883,0.0,8.0,0.5030597123380738,0.0,2.268416580572572,1.0e-11,0.000933821354575003,0.0,1.0,0.5,2.0
0.497792567940738,0.49769945419726147,4.470357464285112,0.4976994542971065,0.49769945419726147,1.419880273377031,1.99999999980031,9.303381399971598e-5,7.992947680300569e-8,0.9999999999500775,3029.0156950950623,0.0,9.0,0.497792567940738,0.0,0.7268572382442139,1.0e-11,0.0004377919931724791,0.0,1.0,1.0,1.0
0.49656971991055004,0.4964771370817157,3.105254090206924,0.496477137168578,0.4964771370817157,1.4108773905730458,1.9999999998262754,9.250295476436791e-5,7.987406999387605e-8,0.9999999999565687,3337.475954055786,0.0,10.0,0.49656971991055004,0.0,0.5030781093443291,1.0e-11,0.0002286067118057737,0.0,1.0,0.5,2.0
0.495099517755164,0.49500618160353316,2.6570921617298433,0.49500618167868105,0.49500618160353316,1.4075844954450194,1.9999999998497042,9.325589074908819e-5,8.026088170184859e-8,0.9999999999624261,3581.0075211524963,0.0,11.0,0.495099517755164,0.0,0.5759541618545484,1.0e-11,0.00016984908710554315,0.0,1.0,1.0,1.0
0.49057536098400023,0.49048101436487457,7.21718721542062,0.4904810144011811,0.49048101436487457,1.539900434218763,1.999999999927387,9.426469527192065e-5,8.19238537763209e-8,0.9999999999818467,3896.7630870342255,0.0,12.0,0.49057536098400023,0.0,1.4921229748959979,1.0e-11,0.0015911845241467228,0.0,1.0,0.5,2.0
0.4863197251091016,0.48622496431612183,11.287516661835468,0.4862249643450529,0.48622496431612183,1.8652213516192044,1.9999999999421378,9.467586114870677e-5,8.493183105968218e-8,0.9999999999855345,4387.603581190109,0.0,13.0,0.4863197251091016,0.0,2.1396244894826917,1.0e-11,0.014683706211623227,0.0,1.0,0.0625,5.0
0.4803839312830478,0.48028899703557926,19.591023307902173,0.48028899713054884,0.48028899703557926,2.773216477337764,1.9999999998100608,9.484349430267258e-5,9.075316585869467e-8,0.9999999999525152,4855.260010004044,0.0,14.0,0.4803839312830478,0.0,4.081467863156547,1.0e-11,0.011312523477615629,0.0,1.0,0.125,4.0
0.4774329873563965,0.47734121430486764,27.72382080058781,0.47734121445898503,0.47734121430486764,3.5131263945684816,1.9999999996917652,9.167849778190821e-5,9.45537469677027e-8,0.9999999999229414,5318.313866138458,0.0,15.0,0.4774329873563965,0.0,5.675546764062654,1.0e-11,0.005712819347591769,0.0,1.0,0.125,4.0
0.4397394123116424,0.4396437311862864,40.99125211427748,0.43964373180293403,0.4396437311862864,6.549789006881758,1.9999999987667048,9.556289767712907e-5,1.1822767881835918e-7,0.9999999996916762,5730.08948802948,0.0,16.0,0.4397394123116424,0.0,7.067808342565976,1.0e-11,0.005655257399460444,0.0,1.0,0.5,2.0
0.42464873053914026,0.4245508240420617,47.23019207131308,0.4245508248372143,0.4245508240420617,7.033790475513403,1.9999999984096948,9.777424680820558e-5,1.3225027037518658e-7,0.9999999996024237,6375.081806182861,0.0,17.0,0.42464873053914026,0.0,7.702462675261296,1.0e-11,0.05094909995091592,0.0,1.0,0.023247441846509502,6.0
